Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
16.7515	Node12	0	4323	FullDelay	12.2267	1.22267e+07	9	3
16.76	Node12	0	4366	LastDelay	0.13278	132780	1	3
16.76	Node12	0	4366	FullDelay	12.2245	1.22245e+07	9	3
16.7686	Node12	0	4410	LastDelay	0.132598	132598	1	3
16.7686	Node12	0	4410	FullDelay	12.2221	1.22221e+07	9	3
16.7772	Node12	0	4453	LastDelay	0.132666	132666	1	3
16.7772	Node12	0	4453	FullDelay	12.2199	1.22199e+07	9	3
16.7857	Node12	0	4496	LastDelay	0.132734	132734	1	3
16.7857	Node12	0	4496	FullDelay	12.2177	1.22177e+07	9	3
16.7943	Node12	0	4538	LastDelay	0.132802	132802	1	3
16.7943	Node12	0	4538	FullDelay	12.2158	1.22158e+07	9	3
16.8029	Node12	0	4586	LastDelay	0.13262	132620	1	3
16.8029	Node12	0	4586	FullDelay	12.2124	1.22124e+07	9	3
16.8114	Node12	0	4629	LastDelay	0.132438	132438	1	3
16.8114	Node12	0	4629	FullDelay	12.2102	1.22102e+07	9	3
16.82	Node12	0	4671	LastDelay	0.132756	132756	1	3
16.82	Node12	0	4671	FullDelay	12.2083	1.22083e+07	9	3
16.8286	Node12	0	4714	LastDelay	0.132574	132574	1	3
16.8286	Node12	0	4714	FullDelay	12.2061	1.22061e+07	9	3
16.8371	Node12	0	4757	LastDelay	0.132892	132892	1	3
16.8371	Node12	0	4757	FullDelay	12.2039	1.22039e+07	9	3
16.8457	Node12	0	4802	LastDelay	0.13271	132710	1	3
16.8457	Node12	0	4802	FullDelay	12.2012	1.22012e+07	9	3
16.8543	Node12	0	4845	LastDelay	0.132528	132528	1	3
16.8543	Node12	0	4845	FullDelay	12.199	1.2199e+07	8	3
16.8628	Node12	0	4885	LastDelay	0.132846	132846	1	3
16.8628	Node12	0	4885	FullDelay	12.1976	1.21976e+07	8	3
16.8714	Node12	0	4929	LastDelay	0.132664	132664	1	3
16.8714	Node12	0	4929	FullDelay	12.1952	1.21952e+07	8	3
16.88	Node12	0	4970	LastDelay	0.132732	132732	1	3
16.88	Node12	0	4970	FullDelay	12.1935	1.21935e+07	8	3
16.8885	Node12	0	5013	LastDelay	0.13255	132550	1	3
16.8885	Node12	0	5013	FullDelay	12.1913	1.21913e+07	8	3
16.8971	Node12	0	5054	LastDelay	0.132618	132618	1	3
16.8971	Node12	0	5054	FullDelay	11.1219	1.11219e+07	8	3
16.9057	Node12	0	5096	LastDelay	0.132686	132686	1	3
16.9057	Node12	0	5096	FullDelay	11.1199	1.11199e+07	8	3
16.9143	Node12	0	5138	LastDelay	0.132504	132504	1	3
16.9143	Node12	0	5138	FullDelay	11.118	1.1118e+07	8	3
16.9228	Node12	0	5179	LastDelay	0.132822	132822	1	3
16.9228	Node12	0	5179	FullDelay	11.1163	1.11163e+07	8	3
16.9314	Node12	0	5223	LastDelay	0.13264	132640	1	3
16.9314	Node12	0	5223	FullDelay	11.1139	1.11139e+07	8	3
16.94	Node12	0	5267	LastDelay	0.132458	132458	1	3
16.94	Node12	0	5267	FullDelay	11.1115	1.11115e+07	8	3
16.9485	Node12	0	5307	LastDelay	0.132776	132776	1	3
16.9485	Node12	0	5307	FullDelay	11.11	1.111e+07	8	3
16.9571	Node12	0	5351	LastDelay	0.132594	132594	1	3
16.9571	Node12	0	5351	FullDelay	11.1076	1.11076e+07	8	3
16.9657	Node12	0	5392	LastDelay	0.132662	132662	1	3
16.9657	Node12	0	5392	FullDelay	11.1059	1.11059e+07	8	3
16.9742	Node12	0	5434	LastDelay	0.13273	132730	1	3
16.9742	Node12	0	5434	FullDelay	11.104	1.1104e+07	8	3
16.9828	Node12	0	5476	LastDelay	0.132548	132548	1	3
16.9828	Node12	0	5476	FullDelay	11.102	1.1102e+07	8	3
16.9914	Node12	0	5517	LastDelay	0.132616	132616	1	3
16.9914	Node12	0	5517	FullDelay	11.1004	1.11004e+07	8	3
16.9999	Node12	0	5559	LastDelay	0.132684	132684	1	3
16.9999	Node12	0	5559	FullDelay	11.0984	1.10984e+07	7	3
17.0085	Node12	0	5601	LastDelay	0.132752	132752	1	3
17.0085	Node12	0	5601	FullDelay	11.0965	1.10965e+07	7	3
17.0171	Node12	0	5642	LastDelay	0.13257	132570	1	3
17.0171	Node12	0	5642	FullDelay	11.0948	1.10948e+07	7	3
17.0256	Node12	0	5683	LastDelay	0.132638	132638	1	3
17.0256	Node12	0	5683	FullDelay	11.0931	1.10931e+07	7	3
17.0342	Node12	0	5723	LastDelay	0.132706	132706	1	3
17.0342	Node12	0	5723	FullDelay	11.0917	1.10917e+07	7	3
17.0428	Node12	0	5764	LastDelay	0.132524	132524	1	3
17.0428	Node12	0	5764	FullDelay	9.87627	9.87627e+06	7	3
17.0513	Node12	0	5803	LastDelay	0.132842	132842	1	3
17.0513	Node12	0	5803	FullDelay	9.87509	9.87509e+06	7	3
17.0599	Node12	0	5846	LastDelay	0.13266	132660	1	3
17.0599	Node12	0	5846	FullDelay	9.87291	9.87291e+06	7	3
17.0685	Node12	0	5888	LastDelay	0.132478	132478	1	3
17.0685	Node12	0	5888	FullDelay	9.87098	9.87098e+06	7	3
17.077	Node12	0	5928	LastDelay	0.132796	132796	1	3
17.077	Node12	0	5928	FullDelay	9.86955	9.86955e+06	7	3
17.0856	Node12	0	5970	LastDelay	0.132614	132614	1	3
17.0856	Node12	0	5970	FullDelay	9.86761	9.86761e+06	7	3
17.0942	Node12	0	6010	LastDelay	0.132682	132682	1	3
17.0942	Node12	0	6010	FullDelay	9.86618	9.86618e+06	7	3
17.1028	Node12	0	6051	LastDelay	0.13275	132750	1	3
17.1028	Node12	0	6051	FullDelay	9.8645	9.8645e+06	7	3
17.1113	Node12	0	6093	LastDelay	0.132568	132568	1	3
17.1113	Node12	0	6093	FullDelay	9.86257	9.86257e+06	7	3
17.1199	Node12	0	6134	LastDelay	0.132636	132636	1	3
17.1199	Node12	0	6134	FullDelay	9.86089	9.86089e+06	7	3
17.1285	Node12	0	6174	LastDelay	0.132704	132704	1	3
17.1285	Node12	0	6174	FullDelay	9.85945	9.85945e+06	7	3
17.137	Node12	0	6214	LastDelay	0.132772	132772	1	3
17.137	Node12	0	6214	FullDelay	9.85802	9.85802e+06	7	3
17.1456	Node12	0	6257	LastDelay	0.13259	132590	1	3
17.1456	Node12	0	6257	FullDelay	9.85584	9.85584e+06	7	3
17.1542	Node12	0	6297	LastDelay	0.132658	132658	1	3
17.1542	Node12	0	6297	FullDelay	9.85441	9.85441e+06	7	3
17.1627	Node12	0	6336	LastDelay	0.132726	132726	1	3
17.1627	Node12	0	6336	FullDelay	9.85323	9.85323e+06	6	3
17.1713	Node12	0	6376	LastDelay	0.132544	132544	1	3
17.1713	Node12	0	6376	FullDelay	9.85179	9.85179e+06	6	3
17.1799	Node12	0	6414	LastDelay	0.132862	132862	1	3
17.1799	Node12	0	6414	FullDelay	9.85086	9.85086e+06	6	3
17.1884	Node12	0	6454	LastDelay	0.13268	132680	1	3
17.1884	Node12	0	6454	FullDelay	9.84943	9.84943e+06	6	3
17.197	Node12	0	6495	LastDelay	0.132498	132498	1	3
17.197	Node12	0	6495	FullDelay	9.84775	9.84775e+06	6	3
17.2056	Node12	0	6533	LastDelay	0.132816	132816	1	3
17.2056	Node12	0	6533	FullDelay	8.48782	8.48782e+06	6	3
17.2141	Node12	0	6576	LastDelay	0.132634	132634	1	3
17.2141	Node12	0	6576	FullDelay	8.48563	8.48563e+06	6	3
17.2227	Node12	0	6615	LastDelay	0.132702	132702	1	3
17.2227	Node12	0	6615	FullDelay	8.48445	8.48445e+06	6	3
17.2313	Node12	0	6655	LastDelay	0.13277	132770	1	3
17.2313	Node12	0	6655	FullDelay	8.48302	8.48302e+06	6	3
17.2398	Node12	0	6695	LastDelay	0.132588	132588	1	3
17.2398	Node12	0	6695	FullDelay	8.48159	8.48159e+06	6	3
17.2484	Node12	0	6734	LastDelay	0.132656	132656	1	3
17.2484	Node12	0	6734	FullDelay	8.48041	8.48041e+06	6	3
17.257	Node12	0	6773	LastDelay	0.132724	132724	1	3
17.257	Node12	0	6773	FullDelay	8.47922	8.47922e+06	6	3
17.2655	Node12	0	6812	LastDelay	0.132792	132792	1	3
17.2655	Node12	0	6812	FullDelay	8.47804	8.47804e+06	6	3
17.2741	Node12	0	6853	LastDelay	0.13261	132610	1	3
17.2741	Node12	0	6853	FullDelay	8.47636	8.47636e+06	6	3
17.2827	Node12	0	6892	LastDelay	0.132678	132678	1	3
17.2827	Node12	0	6892	FullDelay	8.47518	8.47518e+06	5	3
17.2912	Node12	0	6930	LastDelay	0.132746	132746	1	3
17.2912	Node12	0	6930	FullDelay	8.47425	8.47425e+06	5	3
17.2998	Node12	0	6970	LastDelay	0.132564	132564	1	3
17.2998	Node12	0	6970	FullDelay	8.47281	8.47281e+06	5	3
17.3084	Node12	0	7007	LastDelay	0.132882	132882	1	3
17.3084	Node12	0	7007	FullDelay	8.47213	8.47213e+06	5	3
17.3169	Node12	0	7046	LastDelay	0.1327	132700	1	3
17.3169	Node12	0	7046	FullDelay	8.47095	8.47095e+06	5	3
17.3255	Node12	0	7085	LastDelay	0.132518	132518	1	3
17.3255	Node12	0	7085	FullDelay	7.01352	7.01352e+06	5	3
17.3341	Node12	0	7122	LastDelay	0.132836	132836	1	3
17.3341	Node12	0	7122	FullDelay	7.01284	7.01284e+06	5	3
17.3427	Node12	0	7162	LastDelay	0.132654	132654	1	3
17.3427	Node12	0	7162	FullDelay	7.0114	7.0114e+06	5	3
17.3512	Node12	0	7201	LastDelay	0.132722	132722	1	3
17.3512	Node12	0	7201	FullDelay	7.01022	7.01022e+06	5	3
17.3598	Node12	0	7239	LastDelay	0.13279	132790	1	3
17.3598	Node12	0	7239	FullDelay	7.00929	7.00929e+06	5	3
17.3684	Node12	0	7279	LastDelay	0.132608	132608	1	3
17.3684	Node12	0	7279	FullDelay	7.00786	7.00786e+06	5	3
17.3769	Node12	0	7317	LastDelay	0.132676	132676	1	3
17.3769	Node12	0	7317	FullDelay	7.00693	7.00693e+06	5	3
17.3855	Node12	0	7357	LastDelay	0.132494	132494	1	3
17.3855	Node12	0	7357	FullDelay	7.00549	7.00549e+06	5	3
17.3941	Node12	0	7394	LastDelay	0.132812	132812	1	3
17.3941	Node12	0	7394	FullDelay	7.00481	7.00481e+06	5	3
17.4026	Node12	0	7434	LastDelay	0.13263	132630	1	3
17.4026	Node12	0	7434	FullDelay	7.00338	7.00338e+06	5	3
17.4112	Node12	0	7472	LastDelay	0.132448	132448	1	3
17.4112	Node12	0	7472	FullDelay	7.00245	7.00245e+06	4	3
17.4198	Node12	0	7508	LastDelay	0.132766	132766	1	3
17.4198	Node12	0	7508	FullDelay	7.00202	7.00202e+06	4	3
17.4283	Node12	0	7546	LastDelay	0.132584	132584	1	3
17.4283	Node12	0	7546	FullDelay	7.00108	7.00108e+06	4	3
17.4369	Node12	0	7582	LastDelay	0.132902	132902	1	3
17.4369	Node12	0	7582	FullDelay	7.00065	7.00065e+06	4	3
17.4455	Node12	0	7620	LastDelay	0.13272	132720	1	3
17.4455	Node12	0	7620	FullDelay	6.99972	6.99972e+06	4	3
17.454	Node12	0	7657	LastDelay	0.132538	132538	1	3
17.454	Node12	0	7657	FullDelay	5.44579	5.44579e+06	4	3
17.4626	Node12	0	7694	LastDelay	0.132606	132606	1	3
17.4626	Node12	0	7694	FullDelay	5.44511	5.44511e+06	4	3
17.4712	Node12	0	7732	LastDelay	0.132674	132674	1	3
17.4712	Node12	0	7732	FullDelay	5.44417	5.44417e+06	4	3
17.4797	Node12	0	7769	LastDelay	0.132742	132742	1	3
17.4797	Node12	0	7769	FullDelay	5.44349	5.44349e+06	4	3
17.4883	Node12	0	7807	LastDelay	0.13256	132560	1	3
17.4883	Node12	0	7807	FullDelay	5.44256	5.44256e+06	4	3
17.4969	Node12	0	7844	LastDelay	0.132628	132628	1	3
17.4969	Node12	0	7844	FullDelay	5.44188	5.44188e+06	4	3
17.5054	Node12	0	7882	LastDelay	0.132696	132696	1	3
17.5054	Node12	0	7882	FullDelay	5.44095	5.44095e+06	4	3
17.514	Node12	0	7920	LastDelay	0.132514	132514	1	3
17.514	Node12	0	7920	FullDelay	5.44001	5.44001e+06	4	3
17.5226	Node12	0	7956	LastDelay	0.132832	132832	1	3
17.5226	Node12	0	7956	FullDelay	5.43958	5.43958e+06	4	3
17.5312	Node12	0	7994	LastDelay	0.13265	132650	1	3
17.5312	Node12	0	7994	FullDelay	5.43865	5.43865e+06	4	3
17.5397	Node12	0	8032	LastDelay	0.132468	132468	1	3
17.5397	Node12	0	8032	FullDelay	5.43772	5.43772e+06	3	3
17.5483	Node12	0	8067	LastDelay	0.132786	132786	1	3
17.5483	Node12	0	8067	FullDelay	5.43754	5.43754e+06	3	3
17.5569	Node12	0	8104	LastDelay	0.132604	132604	1	3
17.5569	Node12	0	8104	FullDelay	5.43685	5.43685e+06	3	3
17.5654	Node12	0	8140	LastDelay	0.132672	132672	1	3
17.5654	Node12	0	8140	FullDelay	5.43642	5.43642e+06	3	3
17.574	Node12	0	8177	LastDelay	0.13274	132740	1	3
17.574	Node12	0	8177	FullDelay	5.43574	5.43574e+06	3	3
17.5826	Node12	0	8214	LastDelay	0.132558	132558	1	3
17.5826	Node12	0	8214	FullDelay	5.43506	5.43506e+06	3	3
17.5911	Node12	0	8249	LastDelay	0.132626	132626	1	3
17.5911	Node12	0	8249	FullDelay	3.78438	3.78438e+06	3	3
17.5997	Node12	0	8285	LastDelay	0.132694	132694	1	3
17.5997	Node12	0	8285	FullDelay	3.78394	3.78394e+06	3	3
17.6083	Node12	0	8321	LastDelay	0.132762	132762	1	3
17.6083	Node12	0	8321	FullDelay	3.78351	3.78351e+06	3	3
17.6168	Node12	0	8358	LastDelay	0.13258	132580	1	3
17.6168	Node12	0	8358	FullDelay	3.78283	3.78283e+06	3	3
17.6254	Node12	0	8396	LastDelay	0.132648	132648	1	3
17.6254	Node12	0	8396	FullDelay	3.7819	3.7819e+06	3	3
17.634	Node12	0	8432	LastDelay	0.132716	132716	1	3
17.634	Node12	0	8432	FullDelay	3.78147	3.78147e+06	3	3
17.6425	Node12	0	8469	LastDelay	0.132534	132534	1	3
17.6425	Node12	0	8469	FullDelay	3.78078	3.78078e+06	3	3
17.6511	Node12	0	8504	LastDelay	0.132852	132852	1	3
17.6511	Node12	0	8504	FullDelay	3.7806	3.7806e+06	3	3
17.6597	Node12	0	8541	LastDelay	0.13267	132670	1	3
17.6597	Node12	0	8541	FullDelay	3.77992	3.77992e+06	3	3
17.6682	Node12	0	8578	LastDelay	0.132488	132488	1	3
17.6682	Node12	0	8578	FullDelay	3.77924	3.77924e+06	3	3
17.6768	Node12	0	8613	LastDelay	0.132806	132806	1	3
17.6768	Node12	0	8613	FullDelay	3.77906	3.77906e+06	3	3
17.6854	Node12	0	8649	LastDelay	0.132624	132624	1	3
17.6854	Node12	0	8649	FullDelay	3.77862	3.77862e+06	2	3
17.6939	Node12	0	8684	LastDelay	0.132692	132692	1	3
17.6939	Node12	0	8684	FullDelay	3.77844	3.77844e+06	2	3
17.7025	Node12	0	8719	LastDelay	0.13276	132760	1	3
17.7025	Node12	0	8719	FullDelay	3.77826	3.77826e+06	2	3
17.7111	Node12	0	8755	LastDelay	0.132578	132578	1	3
17.7111	Node12	0	8755	FullDelay	3.77783	3.77783e+06	2	3
17.7196	Node12	0	8790	LastDelay	0.132646	132646	1	3
17.7196	Node12	0	8790	FullDelay	3.77765	3.77765e+06	2	3
17.7282	Node12	0	8825	LastDelay	0.132714	132714	1	3
17.7282	Node12	0	8825	FullDelay	2.02996	2.02996e+06	2	3
17.7368	Node12	0	8860	LastDelay	0.132782	132782	1	3
17.7368	Node12	0	8860	FullDelay	2.02978	2.02978e+06	2	3
17.7453	Node12	0	8896	LastDelay	0.1326	132600	1	3
17.7453	Node12	0	8896	FullDelay	2.02935	2.02935e+06	2	3
17.7539	Node12	0	8931	LastDelay	0.132668	132668	1	3
17.7539	Node12	0	8931	FullDelay	2.02917	2.02917e+06	2	3
17.7625	Node12	0	8966	LastDelay	0.132736	132736	1	3
17.7625	Node12	0	8966	FullDelay	2.02899	2.02899e+06	2	3
17.7711	Node12	0	9002	LastDelay	0.132554	132554	1	3
17.7711	Node12	0	9002	FullDelay	2.02855	2.02855e+06	2	3
17.7796	Node12	0	9036	LastDelay	0.132872	132872	1	3
17.7796	Node12	0	9036	FullDelay	2.02862	2.02862e+06	2	3
17.7882	Node12	0	9072	LastDelay	0.13269	132690	1	3
17.7882	Node12	0	9072	FullDelay	2.02819	2.02819e+06	2	3
17.7968	Node12	0	9108	LastDelay	0.132508	132508	1	3
17.7968	Node12	0	9108	FullDelay	2.02776	2.02776e+06	2	3
17.8053	Node12	0	9142	LastDelay	0.132826	132826	1	3
17.8053	Node12	0	9142	FullDelay	2.02783	2.02783e+06	2	3
17.8139	Node12	0	9178	LastDelay	0.132644	132644	1	3
17.8139	Node12	0	9178	FullDelay	2.02739	2.02739e+06	2	3
17.8225	Node12	0	9213	LastDelay	0.132712	132712	1	3
17.8225	Node12	0	9213	FullDelay	2.02721	2.02721e+06	2	3
17.831	Node12	0	9447	LastDelay	0.13278	132780	1	3
17.831	Node12	0	9447	FullDelay	0.13278	132780	1	3
17.8396	Node12	0	9482	LastDelay	0.132598	132598	1	3
17.8396	Node12	0	9482	FullDelay	0.132598	132598	1	3
17.8482	Node12	0	9516	LastDelay	0.132666	132666	1	3
17.8482	Node12	0	9516	FullDelay	0.132666	132666	1	3
17.8567	Node12	0	9550	LastDelay	0.132734	132734	1	3
17.8567	Node12	0	9550	FullDelay	0.132734	132734	1	3
17.8653	Node12	0	9584	LastDelay	0.132802	132802	1	3
17.8653	Node12	0	9584	FullDelay	0.132802	132802	1	3
17.8739	Node12	0	9619	LastDelay	0.13262	132620	1	3
17.8739	Node12	0	9619	FullDelay	0.13262	132620	1	3
17.8824	Node12	0	9654	LastDelay	0.132438	132438	1	3
17.8824	Node12	0	9654	FullDelay	0.132438	132438	1	3
17.891	Node12	0	9687	LastDelay	0.132756	132756	1	3
17.891	Node12	0	9687	FullDelay	0.132756	132756	1	3
17.8996	Node12	0	9722	LastDelay	0.132574	132574	1	3
17.8996	Node12	0	9722	FullDelay	0.132574	132574	1	3
17.9081	Node12	0	9755	LastDelay	0.132892	132892	1	3
17.9081	Node12	0	9755	FullDelay	0.132892	132892	1	3
17.9167	Node12	0	9790	LastDelay	0.13271	132710	1	3
17.9167	Node12	0	9790	FullDelay	0.13271	132710	1	3
17.9253	Node12	0	9825	LastDelay	0.132528	132528	1	3
17.9253	Node12	0	9825	FullDelay	0.132528	132528	1	3
17.9338	Node12	0	9858	LastDelay	0.132846	132846	1	3
17.9338	Node12	0	9858	FullDelay	0.132846	132846	1	3
17.9424	Node12	0	9893	LastDelay	0.132664	132664	1	3
17.9424	Node12	0	9893	FullDelay	0.132664	132664	1	3
17.951	Node12	0	9927	LastDelay	0.132732	132732	1	3
17.951	Node12	0	9927	FullDelay	0.132732	132732	1	3
17.9596	Node12	0	9962	LastDelay	0.13255	132550	1	3
17.9596	Node12	0	9962	FullDelay	0.13255	132550	1	3
17.9681	Node12	0	9996	LastDelay	0.132618	132618	1	3
17.9681	Node12	0	9996	FullDelay	0.132618	132618	1	3
17.9767	Node12	0	10030	LastDelay	0.132686	132686	1	3
17.9767	Node12	0	10030	FullDelay	0.132686	132686	1	3
17.9852	Node12	0	30	LastDelay	0.132496	132496	1	3
17.9852	Node12	0	30	FullDelay	17.9777	1.79777e+07	17	3
17.9938	Node12	0	84	LastDelay	0.132556	132556	1	3
17.9938	Node12	0	84	FullDelay	17.9728	1.79728e+07	17	3
18.0024	Node12	0	138	LastDelay	0.132616	132616	1	3
18.0024	Node12	0	138	FullDelay	17.9679	1.79679e+07	17	3
18.0109	Node12	0	197	LastDelay	0.132426	132426	1	3
18.0109	Node12	0	197	FullDelay	17.9617	1.79617e+07	17	3
18.0195	Node12	0	249	LastDelay	0.132486	132486	1	3
18.0195	Node12	0	249	FullDelay	17.9572	1.79572e+07	16	3
18.0281	Node12	0	300	LastDelay	0.132554	132554	1	3
18.0281	Node12	0	300	FullDelay	17.9531	1.79531e+07	16	3
18.0366	Node12	0	352	LastDelay	0.132872	132872	1	3
18.0366	Node12	0	352	FullDelay	17.9486	1.79486e+07	16	3
18.0452	Node12	0	406	LastDelay	0.13269	132690	1	3
18.0452	Node12	0	406	FullDelay	17.9437	1.79437e+07	16	3
18.0538	Node12	0	459	LastDelay	0.132508	132508	1	3
18.0538	Node12	0	459	FullDelay	17.939	1.7939e+07	16	3
18.0623	Node12	0	514	LastDelay	0.132576	132576	1	3
18.0623	Node12	0	514	FullDelay	17.9338	1.79338e+07	16	3
18.0709	Node12	0	565	LastDelay	0.132644	132644	1	3
18.0709	Node12	0	565	FullDelay	17.9296	1.79296e+07	16	3
18.0795	Node12	0	618	LastDelay	0.132712	132712	1	3
18.0795	Node12	0	618	FullDelay	17.925	1.7925e+07	16	3
18.088	Node12	0	671	LastDelay	0.13253	132530	1	3
18.088	Node12	0	671	FullDelay	17.9203	1.79203e+07	16	3
18.0966	Node12	0	725	LastDelay	0.132598	132598	1	3
18.0966	Node12	0	725	FullDelay	17.9153	1.79153e+07	16	3
18.1052	Node12	0	783	LastDelay	0.132666	132666	1	3
18.1052	Node12	0	783	FullDelay	17.9094	1.79094e+07	16	3
18.1137	Node12	0	836	LastDelay	0.132484	132484	1	3
18.1137	Node12	0	836	FullDelay	17.9047	1.79047e+07	16	3
18.1223	Node12	0	886	LastDelay	0.132802	132802	1	3
18.1223	Node12	0	886	FullDelay	17.9008	1.79008e+07	16	3
18.1309	Node12	0	941	LastDelay	0.13262	132620	1	3
18.1309	Node12	0	941	FullDelay	17.8956	1.78956e+07	16	3
18.1394	Node12	0	995	LastDelay	0.132688	132688	1	3
18.1394	Node12	0	995	FullDelay	17.8907	1.78907e+07	16	3
18.148	Node12	0	1046	LastDelay	0.132756	132756	1	3
18.148	Node12	0	1046	FullDelay	17.5978	1.75978e+07	15	3
18.1566	Node12	0	1099	LastDelay	0.132574	132574	1	3
18.1566	Node12	0	1099	FullDelay	17.5931	1.75931e+07	15	3
18.1651	Node12	0	1153	LastDelay	0.132642	132642	1	3
18.1651	Node12	0	1153	FullDelay	17.5881	1.75881e+07	15	3
18.1737	Node12	0	1205	LastDelay	0.13271	132710	1	3
18.1737	Node12	0	1205	FullDelay	17.5837	1.75837e+07	15	3
18.1823	Node12	0	1254	LastDelay	0.132778	132778	1	3
18.1823	Node12	0	1254	FullDelay	17.58	1.758e+07	15	3
18.1908	Node12	0	1308	LastDelay	0.132596	132596	1	3
18.1908	Node12	0	1308	FullDelay	17.5751	1.75751e+07	15	3
18.1994	Node12	0	1359	LastDelay	0.132664	132664	1	3
18.1994	Node12	0	1359	FullDelay	17.5709	1.75709e+07	15	3
18.208	Node12	0	1410	LastDelay	0.132732	132732	1	3
18.208	Node12	0	1410	FullDelay	17.5667	1.75667e+07	15	3
18.2166	Node12	0	1463	LastDelay	0.13255	132550	1	3
18.2166	Node12	0	1463	FullDelay	17.562	1.7562e+07	14	3
18.2251	Node12	0	1511	LastDelay	0.132868	132868	1	3
18.2251	Node12	0	1511	FullDelay	17.5586	1.75586e+07	14	3
18.2337	Node12	0	1563	LastDelay	0.132686	132686	1	3
18.2337	Node12	0	1563	FullDelay	17.5542	1.75542e+07	14	3
18.2423	Node12	0	1616	LastDelay	0.132504	132504	1	3
18.2423	Node12	0	1616	FullDelay	17.5495	1.75495e+07	14	3
18.2508	Node12	0	1662	LastDelay	0.132822	132822	1	3
18.2508	Node12	0	1662	FullDelay	17.2068	1.72068e+07	14	3
18.2594	Node12	0	1712	LastDelay	0.13264	132640	1	3
18.2594	Node12	0	1712	FullDelay	17.2029	1.72029e+07	14	3
18.268	Node12	0	1762	LastDelay	0.132708	132708	1	3
18.268	Node12	0	1762	FullDelay	17.199	1.7199e+07	14	3
18.2765	Node12	0	1813	LastDelay	0.132776	132776	1	3
18.2765	Node12	0	1813	FullDelay	17.1948	1.71948e+07	14	3
18.2851	Node12	0	1865	LastDelay	0.132594	132594	1	3
18.2851	Node12	0	1865	FullDelay	17.1903	1.71903e+07	14	3
18.2937	Node12	0	1914	LastDelay	0.132662	132662	1	3
18.2937	Node12	0	1914	FullDelay	17.1867	1.71867e+07	14	3
18.3022	Node12	0	1966	LastDelay	0.13273	132730	1	3
18.3022	Node12	0	1966	FullDelay	17.1822	1.71822e+07	14	3
18.3108	Node12	0	2015	LastDelay	0.132798	132798	1	3
18.3108	Node12	0	2015	FullDelay	17.1785	1.71785e+07	14	3
18.3194	Node12	0	2066	LastDelay	0.132616	132616	1	3
18.3194	Node12	0	2066	FullDelay	17.1744	1.71744e+07	14	3
18.3279	Node12	0	2116	LastDelay	0.132684	132684	1	3
18.3279	Node12	0	2116	FullDelay	17.1704	1.71704e+07	13	3
18.3365	Node12	0	2165	LastDelay	0.132752	132752	1	3
18.3365	Node12	0	2165	FullDelay	17.1668	1.71668e+07	13	3
18.3451	Node12	0	2213	LastDelay	0.13257	132570	1	3
18.3451	Node12	0	2213	FullDelay	17.1633	1.71633e+07	13	3
18.3536	Node12	0	2259	LastDelay	0.132888	132888	1	3
18.3536	Node12	0	2259	FullDelay	17.1604	1.71604e+07	13	3
18.3622	Node12	0	2310	LastDelay	0.132706	132706	1	3
18.3622	Node12	0	2310	FullDelay	16.6707	1.66707e+07	13	3
18.3708	Node12	0	2359	LastDelay	0.132524	132524	1	3
18.3708	Node12	0	2359	FullDelay	16.667	1.6667e+07	13	3
18.3793	Node12	0	2406	LastDelay	0.132842	132842	1	3
18.3793	Node12	0	2406	FullDelay	16.6638	1.66638e+07	13	3
18.3879	Node12	0	2458	LastDelay	0.13266	132660	1	3
18.3879	Node12	0	2458	FullDelay	16.6594	1.66594e+07	13	3
18.3965	Node12	0	2508	LastDelay	0.132728	132728	1	3
18.3965	Node12	0	2508	FullDelay	16.6555	1.66555e+07	13	3
18.405	Node12	0	2555	LastDelay	0.132796	132796	1	3
18.405	Node12	0	2555	FullDelay	16.6523	1.66523e+07	13	3
18.4136	Node12	0	2605	LastDelay	0.132614	132614	1	3
18.4136	Node12	0	2605	FullDelay	16.6484	1.66484e+07	13	3
18.4222	Node12	0	2652	LastDelay	0.132682	132682	1	3
18.4222	Node12	0	2652	FullDelay	16.6452	1.66452e+07	13	3
18.4307	Node12	0	2701	LastDelay	0.13275	132750	1	3
18.4307	Node12	0	2701	FullDelay	16.6415	1.66415e+07	13	3
18.4393	Node12	0	2752	LastDelay	0.132818	132818	1	3
18.4393	Node12	0	2752	FullDelay	16.6373	1.66373e+07	12	3
18.4479	Node12	0	2800	LastDelay	0.132636	132636	1	3
18.4479	Node12	0	2800	FullDelay	16.6339	1.66339e+07	12	3
18.4565	Node12	0	2845	LastDelay	0.132704	132704	1	3
18.4565	Node12	0	2845	FullDelay	16.6312	1.66312e+07	12	3
18.465	Node12	0	2894	LastDelay	0.132772	132772	1	3
18.465	Node12	0	2894	FullDelay	16.6275	1.66275e+07	12	3
18.4736	Node12	0	2942	LastDelay	0.13259	132590	1	3
18.4736	Node12	0	2942	FullDelay	16.6241	1.66241e+07	12	3
18.4822	Node12	0	2987	LastDelay	0.132908	132908	1	3
18.4822	Node12	0	2987	FullDelay	15.9904	1.59904e+07	12	3
18.4907	Node12	0	3037	LastDelay	0.132726	132726	1	3
18.4907	Node12	0	3037	FullDelay	15.9865	1.59865e+07	12	3
18.4993	Node12	0	3084	LastDelay	0.132544	132544	1	3
18.4993	Node12	0	3084	FullDelay	15.9833	1.59833e+07	12	3
