Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
18	Node19	1	internal://	OutInterests	0	0	0	0
18	Node19	1	internal://	InData	0	0	0	0
18	Node19	1	internal://	OutData	0	0	0	0
18	Node19	1	internal://	InNacks	0	0	0	0
18	Node19	1	internal://	OutNacks	0	0	0	0
18	Node19	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node19	1	internal://	InTimedOutInterests	0	0	0	0
18	Node19	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node19	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node19	2	internal://	InInterests	0	0	0	0
18	Node19	2	internal://	OutInterests	0	0	0	0
18	Node19	2	internal://	InData	0	0	0	0
18	Node19	2	internal://	OutData	0	0	0	0
18	Node19	2	internal://	InNacks	0	0	0	0
18	Node19	2	internal://	OutNacks	0	0	0	0
18	Node19	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node19	2	internal://	InTimedOutInterests	0	0	0	0
18	Node19	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node19	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node19	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node19	-1	all	TimedOutInterests	0	0	0	0
18	Node20	1	internal://	InInterests	0	0	0	0
18	Node20	1	internal://	OutInterests	0	0	0	0
18	Node20	1	internal://	InData	0	0	0	0
18	Node20	1	internal://	OutData	0	0	0	0
18	Node20	1	internal://	InNacks	0	0	0	0
18	Node20	1	internal://	OutNacks	0	0	0	0
18	Node20	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node20	1	internal://	InTimedOutInterests	0	0	0	0
18	Node20	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node20	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node20	2	internal://	InInterests	0	0	0	0
18	Node20	2	internal://	OutInterests	0	0	0	0
18	Node20	2	internal://	InData	0	0	0	0
18	Node20	2	internal://	OutData	0	0	0	0
18	Node20	2	internal://	InNacks	0	0	0	0
18	Node20	2	internal://	OutNacks	0	0	0	0
18	Node20	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node20	2	internal://	InTimedOutInterests	0	0	0	0
18	Node20	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node20	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node20	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node20	-1	all	TimedOutInterests	0	0	0	0
18	Node21	1	internal://	InInterests	0	0	0	0
18	Node21	1	internal://	OutInterests	0	0	0	0
18	Node21	1	internal://	InData	0	0	0	0
18	Node21	1	internal://	OutData	0	0	0	0
18	Node21	1	internal://	InNacks	0	0	0	0
18	Node21	1	internal://	OutNacks	0	0	0	0
18	Node21	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node21	1	internal://	InTimedOutInterests	0	0	0	0
18	Node21	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node21	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node21	2	internal://	InInterests	0	0	0	0
18	Node21	2	internal://	OutInterests	0	0	0	0
18	Node21	2	internal://	InData	0	0	0	0
18	Node21	2	internal://	OutData	0	0	0	0
18	Node21	2	internal://	InNacks	0	0	0	0
18	Node21	2	internal://	OutNacks	0	0	0	0
18	Node21	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node21	2	internal://	InTimedOutInterests	0	0	0	0
18	Node21	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node21	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node21	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node21	-1	all	TimedOutInterests	0	0	0	0
18	Node22	1	internal://	InInterests	0	0	0	0
18	Node22	1	internal://	OutInterests	0	0	0	0
18	Node22	1	internal://	InData	0	0	0	0
18	Node22	1	internal://	OutData	0	0	0	0
18	Node22	1	internal://	InNacks	0	0	0	0
18	Node22	1	internal://	OutNacks	0	0	0	0
18	Node22	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node22	1	internal://	InTimedOutInterests	0	0	0	0
18	Node22	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node22	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node22	2	internal://	InInterests	0	0	0	0
18	Node22	2	internal://	OutInterests	0	0	0	0
18	Node22	2	internal://	InData	0	0	0	0
18	Node22	2	internal://	OutData	0	0	0	0
18	Node22	2	internal://	InNacks	0	0	0	0
18	Node22	2	internal://	OutNacks	0	0	0	0
18	Node22	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node22	2	internal://	InTimedOutInterests	0	0	0	0
18	Node22	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node22	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node22	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node22	-1	all	TimedOutInterests	0	0	0	0
18	Node23	1	internal://	InInterests	0	0	0	0
18	Node23	1	internal://	OutInterests	0	0	0	0
18	Node23	1	internal://	InData	0	0	0	0
18	Node23	1	internal://	OutData	0	0	0	0
18	Node23	1	internal://	InNacks	0	0	0	0
18	Node23	1	internal://	OutNacks	0	0	0	0
18	Node23	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node23	1	internal://	InTimedOutInterests	0	0	0	0
18	Node23	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node23	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node23	2	internal://	InInterests	0	0	0	0
18	Node23	2	internal://	OutInterests	0	0	0	0
18	Node23	2	internal://	InData	0	0	0	0
18	Node23	2	internal://	OutData	0	0	0	0
18	Node23	2	internal://	InNacks	0	0	0	0
18	Node23	2	internal://	OutNacks	0	0	0	0
18	Node23	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node23	2	internal://	InTimedOutInterests	0	0	0	0
18	Node23	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node23	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node23	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node23	-1	all	TimedOutInterests	0	0	0	0
18	Node24	1	internal://	InInterests	0	0	0	0
18	Node24	1	internal://	OutInterests	0	0	0	0
18	Node24	1	internal://	InData	0	0	0	0
18	Node24	1	internal://	OutData	0	0	0	0
18	Node24	1	internal://	InNacks	0	0	0	0
18	Node24	1	internal://	OutNacks	0	0	0	0
18	Node24	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node24	1	internal://	InTimedOutInterests	0	0	0	0
18	Node24	1	internal://	OutSatisfiedInterests	2.19902e-24	0	0	0
18	Node24	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node24	2	internal://	InInterests	0	0	0	0
18	Node24	2	internal://	OutInterests	0	0	0	0
18	Node24	2	internal://	InData	0	0	0	0
18	Node24	2	internal://	OutData	0	0	0	0
18	Node24	2	internal://	InNacks	0	0	0	0
18	Node24	2	internal://	OutNacks	0	0	0	0
18	Node24	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node24	2	internal://	InTimedOutInterests	0	0	0	0
18	Node24	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node24	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node24	256	internal://	InInterests	0	0	0	0
18	Node24	256	internal://	OutInterests	0	0	0	0
18	Node24	256	internal://	InData	0	0	0	0
18	Node24	256	internal://	OutData	0	0	0	0
18	Node24	256	internal://	InNacks	0	0	0	0
18	Node24	256	internal://	OutNacks	0	0	0	0
18	Node24	256	internal://	InSatisfiedInterests	1.64927e-24	0	0	0
18	Node24	256	internal://	InTimedOutInterests	0	0	0	0
18	Node24	256	internal://	OutSatisfiedInterests	0	0	0	0
18	Node24	256	internal://	OutTimedOutInterests	0	0	0	0
18	Node24	-1	all	SatisfiedInterests	2.19902e-24	0	0	0
18	Node24	-1	all	TimedOutInterests	0	0	0	0
18	Node25	1	internal://	InInterests	0	0	0	0
18	Node25	1	internal://	OutInterests	0	0	0	0
18	Node25	1	internal://	InData	0	0	0	0
18	Node25	1	internal://	OutData	0	0	0	0
18	Node25	1	internal://	InNacks	0	0	0	0
18	Node25	1	internal://	OutNacks	0	0	0	0
18	Node25	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node25	1	internal://	InTimedOutInterests	0	0	0	0
18	Node25	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node25	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node25	2	internal://	InInterests	0	0	0	0
18	Node25	2	internal://	OutInterests	0	0	0	0
18	Node25	2	internal://	InData	0	0	0	0
18	Node25	2	internal://	OutData	0	0	0	0
18	Node25	2	internal://	InNacks	0	0	0	0
18	Node25	2	internal://	OutNacks	0	0	0	0
18	Node25	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node25	2	internal://	InTimedOutInterests	0	0	0	0
18	Node25	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node25	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node25	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node25	-1	all	TimedOutInterests	0	0	0	0
18	Node26	1	internal://	InInterests	0	0	0	0
18	Node26	1	internal://	OutInterests	0	0	0	0
18	Node26	1	internal://	InData	0	0	0	0
18	Node26	1	internal://	OutData	0	0	0	0
18	Node26	1	internal://	InNacks	0	0	0	0
18	Node26	1	internal://	OutNacks	0	0	0	0
18	Node26	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node26	1	internal://	InTimedOutInterests	0	0	0	0
18	Node26	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node26	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node26	2	internal://	InInterests	0	0	0	0
18	Node26	2	internal://	OutInterests	0	0	0	0
18	Node26	2	internal://	InData	0	0	0	0
18	Node26	2	internal://	OutData	0	0	0	0
18	Node26	2	internal://	InNacks	0	0	0	0
18	Node26	2	internal://	OutNacks	0	0	0	0
18	Node26	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node26	2	internal://	InTimedOutInterests	0	0	0	0
18	Node26	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node26	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node26	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node26	-1	all	TimedOutInterests	0	0	0	0
18	Node27	1	internal://	InInterests	0	0	0	0
18	Node27	1	internal://	OutInterests	0	0	0	0
18	Node27	1	internal://	InData	0	0	0	0
18	Node27	1	internal://	OutData	0	0	0	0
18	Node27	1	internal://	InNacks	0	0	0	0
18	Node27	1	internal://	OutNacks	0	0	0	0
18	Node27	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node27	1	internal://	InTimedOutInterests	0	0	0	0
18	Node27	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node27	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node27	2	internal://	InInterests	0	0	0	0
18	Node27	2	internal://	OutInterests	0	0	0	0
18	Node27	2	internal://	InData	0	0	0	0
18	Node27	2	internal://	OutData	0	0	0	0
18	Node27	2	internal://	InNacks	0	0	0	0
18	Node27	2	internal://	OutNacks	0	0	0	0
18	Node27	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node27	2	internal://	InTimedOutInterests	0	0	0	0
18	Node27	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node27	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node27	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node27	-1	all	TimedOutInterests	0	0	0	0
18	Node28	1	internal://	InInterests	0	0	0	0
18	Node28	1	internal://	OutInterests	0	0	0	0
18	Node28	1	internal://	InData	0	0	0	0
18	Node28	1	internal://	OutData	0	0	0	0
18	Node28	1	internal://	InNacks	0	0	0	0
18	Node28	1	internal://	OutNacks	0	0	0	0
18	Node28	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node28	1	internal://	InTimedOutInterests	0	0	0	0
18	Node28	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node28	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node28	2	internal://	InInterests	0	0	0	0
18	Node28	2	internal://	OutInterests	0	0	0	0
18	Node28	2	internal://	InData	0	0	0	0
18	Node28	2	internal://	OutData	0	0	0	0
18	Node28	2	internal://	InNacks	0	0	0	0
18	Node28	2	internal://	OutNacks	0	0	0	0
18	Node28	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node28	2	internal://	InTimedOutInterests	0	0	0	0
18	Node28	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node28	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node28	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node28	-1	all	TimedOutInterests	0	0	0	0
18	Node31	1	internal://	InInterests	0	0	0	0
18	Node31	1	internal://	OutInterests	0	0	0	0
18	Node31	1	internal://	InData	0	0	0	0
18	Node31	1	internal://	OutData	0	0	0	0
18	Node31	1	internal://	InNacks	0	0	0	0
18	Node31	1	internal://	OutNacks	0	0	0	0
18	Node31	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node31	1	internal://	InTimedOutInterests	0	0	0	0
18	Node31	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node31	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node31	2	internal://	InInterests	0	0	0	0
18	Node31	2	internal://	OutInterests	0	0	0	0
18	Node31	2	internal://	InData	0	0	0	0
18	Node31	2	internal://	OutData	0	0	0	0
18	Node31	2	internal://	InNacks	0	0	0	0
18	Node31	2	internal://	OutNacks	0	0	0	0
18	Node31	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node31	2	internal://	InTimedOutInterests	0	0	0	0
18	Node31	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node31	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node31	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node31	-1	all	TimedOutInterests	0	0	0	0
18	Node32	1	internal://	InInterests	0	0	0	0
18	Node32	1	internal://	OutInterests	0	0	0	0
18	Node32	1	internal://	InData	0	0	0	0
18	Node32	1	internal://	OutData	0	0	0	0
18	Node32	1	internal://	InNacks	0	0	0	0
18	Node32	1	internal://	OutNacks	0	0	0	0
18	Node32	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node32	1	internal://	InTimedOutInterests	0	0	0	0
18	Node32	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node32	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node32	2	internal://	InInterests	0	0	0	0
18	Node32	2	internal://	OutInterests	0	0	0	0
18	Node32	2	internal://	InData	0	0	0	0
18	Node32	2	internal://	OutData	0	0	0	0
18	Node32	2	internal://	InNacks	0	0	0	0
18	Node32	2	internal://	OutNacks	0	0	0	0
18	Node32	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node32	2	internal://	InTimedOutInterests	0	0	0	0
18	Node32	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node32	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node32	257	netdev://[00:00:00:00:00:3c]	InInterests	3578.09	90.6293	1790	45.3115
18	Node32	257	netdev://[00:00:00:00:00:3c]	OutInterests	0	0	0	0
18	Node32	257	netdev://[00:00:00:00:00:3c]	InData	0	0	0	0
18	Node32	257	netdev://[00:00:00:00:00:3c]	OutData	116.323	120.177	58	59.9209
18	Node32	257	netdev://[00:00:00:00:00:3c]	InNacks	0	0	0	0
18	Node32	257	netdev://[00:00:00:00:00:3c]	OutNacks	0	0	0	0
18	Node32	257	netdev://[00:00:00:00:00:3c]	InSatisfiedInterests	116.323	0	58	0
18	Node32	257	netdev://[00:00:00:00:00:3c]	InTimedOutInterests	612.978	0	337	0
18	Node32	257	netdev://[00:00:00:00:00:3c]	OutSatisfiedInterests	0	0	0	0
18	Node32	257	netdev://[00:00:00:00:00:3c]	OutTimedOutInterests	0	0	0	0
18	Node32	260	netdev://[00:00:00:00:00:8b]	InInterests	0	0	0	0
18	Node32	260	netdev://[00:00:00:00:00:8b]	OutInterests	3578.09	90.6293	1790	45.3115
18	Node32	260	netdev://[00:00:00:00:00:8b]	InData	116.323	120.177	58	59.9209
18	Node32	260	netdev://[00:00:00:00:00:8b]	OutData	0	0	0	0
18	Node32	260	netdev://[00:00:00:00:00:8b]	InNacks	0	0	0	0
18	Node32	260	netdev://[00:00:00:00:00:8b]	OutNacks	0	0	0	0
18	Node32	260	netdev://[00:00:00:00:00:8b]	InSatisfiedInterests	0	0	0	0
18	Node32	260	netdev://[00:00:00:00:00:8b]	InTimedOutInterests	0	0	0	0
18	Node32	260	netdev://[00:00:00:00:00:8b]	OutSatisfiedInterests	116.323	0	58	0
18	Node32	260	netdev://[00:00:00:00:00:8b]	OutTimedOutInterests	612.978	0	337	0
18	Node32	-1	all	SatisfiedInterests	116.323	0	58	0
18	Node32	-1	all	TimedOutInterests	612.978	0	337	0
18	Node33	1	internal://	InInterests	0	0	0	0
18	Node33	1	internal://	OutInterests	0	0	0	0
18	Node33	1	internal://	InData	0	0	0	0
18	Node33	1	internal://	OutData	0	0	0	0
18	Node33	1	internal://	InNacks	0	0	0	0
18	Node33	1	internal://	OutNacks	0	0	0	0
18	Node33	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node33	1	internal://	InTimedOutInterests	0	0	0	0
18	Node33	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node33	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node33	2	internal://	InInterests	0	0	0	0
18	Node33	2	internal://	OutInterests	0	0	0	0
18	Node33	2	internal://	InData	0	0	0	0
18	Node33	2	internal://	OutData	0	0	0	0
18	Node33	2	internal://	InNacks	0	0	0	0
18	Node33	2	internal://	OutNacks	0	0	0	0
18	Node33	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node33	2	internal://	InTimedOutInterests	0	0	0	0
18	Node33	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node33	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node33	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node33	-1	all	TimedOutInterests	0	0	0	0
18	Node35	1	internal://	InInterests	0	0	0	0
18	Node35	1	internal://	OutInterests	0	0	0	0
18	Node35	1	internal://	InData	0	0	0	0
18	Node35	1	internal://	OutData	0	0	0	0
18	Node35	1	internal://	InNacks	0	0	0	0
18	Node35	1	internal://	OutNacks	0	0	0	0
18	Node35	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node35	1	internal://	InTimedOutInterests	0	0	0	0
18	Node35	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node35	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node35	2	internal://	InInterests	0	0	0	0
18	Node35	2	internal://	OutInterests	0	0	0	0
18	Node35	2	internal://	InData	0	0	0	0
18	Node35	2	internal://	OutData	0	0	0	0
18	Node35	2	internal://	InNacks	0	0	0	0
18	Node35	2	internal://	OutNacks	0	0	0	0
18	Node35	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node35	2	internal://	InTimedOutInterests	0	0	0	0
18	Node35	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node35	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node35	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node35	-1	all	TimedOutInterests	0	0	0	0
18	Node29	1	internal://	InInterests	0	0	0	0
18	Node29	1	internal://	OutInterests	0	0	0	0
18	Node29	1	internal://	InData	0	0	0	0
18	Node29	1	internal://	OutData	0	0	0	0
18	Node29	1	internal://	InNacks	0	0	0	0
18	Node29	1	internal://	OutNacks	0	0	0	0
18	Node29	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node29	1	internal://	InTimedOutInterests	0	0	0	0
18	Node29	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node29	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node29	2	internal://	InInterests	0	0	0	0
18	Node29	2	internal://	OutInterests	0	0	0	0
18	Node29	2	internal://	InData	0	0	0	0
18	Node29	2	internal://	OutData	0	0	0	0
18	Node29	2	internal://	InNacks	0	0	0	0
18	Node29	2	internal://	OutNacks	0	0	0	0
18	Node29	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node29	2	internal://	InTimedOutInterests	0	0	0	0
18	Node29	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node29	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node29	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node29	-1	all	TimedOutInterests	0	0	0	0
18	Node36	1	internal://	InInterests	0	0	0	0
18	Node36	1	internal://	OutInterests	0	0	0	0
18	Node36	1	internal://	InData	0	0	0	0
18	Node36	1	internal://	OutData	0	0	0	0
18	Node36	1	internal://	InNacks	0	0	0	0
18	Node36	1	internal://	OutNacks	0	0	0	0
18	Node36	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node36	1	internal://	InTimedOutInterests	0	0	0	0
18	Node36	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node36	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node36	2	internal://	InInterests	0	0	0	0
18	Node36	2	internal://	OutInterests	0	0	0	0
18	Node36	2	internal://	InData	0	0	0	0
18	Node36	2	internal://	OutData	0	0	0	0
18	Node36	2	internal://	InNacks	0	0	0	0
18	Node36	2	internal://	OutNacks	0	0	0	0
18	Node36	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node36	2	internal://	InTimedOutInterests	0	0	0	0
18	Node36	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node36	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node36	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node36	-1	all	TimedOutInterests	0	0	0	0
18	Node38	1	internal://	InInterests	0	0	0	0
18	Node38	1	internal://	OutInterests	0	0	0	0
18	Node38	1	internal://	InData	0	0	0	0
18	Node38	1	internal://	OutData	0	0	0	0
18	Node38	1	internal://	InNacks	0	0	0	0
18	Node38	1	internal://	OutNacks	0	0	0	0
18	Node38	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node38	1	internal://	InTimedOutInterests	0	0	0	0
18	Node38	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node38	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node38	2	internal://	InInterests	0	0	0	0
18	Node38	2	internal://	OutInterests	0	0	0	0
18	Node38	2	internal://	InData	0	0	0	0
18	Node38	2	internal://	OutData	0	0	0	0
18	Node38	2	internal://	InNacks	0	0	0	0
18	Node38	2	internal://	OutNacks	0	0	0	0
18	Node38	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node38	2	internal://	InTimedOutInterests	0	0	0	0
18	Node38	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node38	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node38	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node38	-1	all	TimedOutInterests	0	0	0	0
18	Node39	1	internal://	InInterests	0	0	0	0
18	Node39	1	internal://	OutInterests	0	0	0	0
18	Node39	1	internal://	InData	0	0	0	0
18	Node39	1	internal://	OutData	0	0	0	0
18	Node39	1	internal://	InNacks	0	0	0	0
18	Node39	1	internal://	OutNacks	0	0	0	0
18	Node39	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node39	1	internal://	InTimedOutInterests	0	0	0	0
18	Node39	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node39	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node39	2	internal://	InInterests	0	0	0	0
18	Node39	2	internal://	OutInterests	0	0	0	0
18	Node39	2	internal://	InData	0	0	0	0
18	Node39	2	internal://	OutData	0	0	0	0
18	Node39	2	internal://	InNacks	0	0	0	0
18	Node39	2	internal://	OutNacks	0	0	0	0
18	Node39	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node39	2	internal://	InTimedOutInterests	0	0	0	0
18	Node39	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node39	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node39	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node39	-1	all	TimedOutInterests	0	0	0	0
18	Node40	1	internal://	InInterests	0	0	0	0
18	Node40	1	internal://	OutInterests	0	0	0	0
18	Node40	1	internal://	InData	0	0	0	0
18	Node40	1	internal://	OutData	0	0	0	0
18	Node40	1	internal://	InNacks	0	0	0	0
18	Node40	1	internal://	OutNacks	0	0	0	0
18	Node40	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node40	1	internal://	InTimedOutInterests	0	0	0	0
18	Node40	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node40	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node40	2	internal://	InInterests	0	0	0	0
18	Node40	2	internal://	OutInterests	0	0	0	0
18	Node40	2	internal://	InData	0	0	0	0
18	Node40	2	internal://	OutData	0	0	0	0
18	Node40	2	internal://	InNacks	0	0	0	0
18	Node40	2	internal://	OutNacks	0	0	0	0
18	Node40	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node40	2	internal://	InTimedOutInterests	0	0	0	0
18	Node40	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node40	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node40	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node40	-1	all	TimedOutInterests	0	0	0	0
18	Node34	1	internal://	InInterests	0	0	0	0
18	Node34	1	internal://	OutInterests	0	0	0	0
18	Node34	1	internal://	InData	0	0	0	0
18	Node34	1	internal://	OutData	0	0	0	0
18	Node34	1	internal://	InNacks	0	0	0	0
18	Node34	1	internal://	OutNacks	0	0	0	0
18	Node34	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node34	1	internal://	InTimedOutInterests	0	0	0	0
18	Node34	1	internal://	OutSatisfiedInterests	5.49756e-25	0	0	0
18	Node34	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node34	2	internal://	InInterests	0	0	0	0
18	Node34	2	internal://	OutInterests	0	0	0	0
18	Node34	2	internal://	InData	0	0	0	0
18	Node34	2	internal://	OutData	0	0	0	0
18	Node34	2	internal://	InNacks	0	0	0	0
18	Node34	2	internal://	OutNacks	0	0	0	0
18	Node34	2	internal://	InSatisfiedInterests	5.49756e-25	0	0	0
18	Node34	2	internal://	InTimedOutInterests	0	0	0	0
18	Node34	2	internal://	OutSatisfiedInterests	0	0	0	0
18	Node34	2	internal://	OutTimedOutInterests	0	0	0	0
18	Node34	-1	all	SatisfiedInterests	5.49756e-25	0	0	0
18	Node34	-1	all	TimedOutInterests	0	0	0	0
18	Node42	1	internal://	InInterests	0	0	0	0
18	Node42	1	internal://	OutInterests	0	0	0	0
18	Node42	1	internal://	InData	0	0	0	0
18	Node42	1	internal://	OutData	0	0	0	0
18	Node42	1	internal://	InNacks	0	0	0	0
18	Node42	1	internal://	OutNacks	0	0	0	0
18	Node42	1	internal://	InSatisfiedInterests	0	0	0	0
18	Node42	1	internal://	InTimedOutInterests	0	0	0	0
18	Node42	1	internal://	OutSatisfiedInterests	1.09951e-24	0	0	0
18	Node42	1	internal://	OutTimedOutInterests	0	0	0	0
18	Node42	2	internal://	InInterests	0	0	0	0
18	Node42	2	internal://	OutInterests	0	0	0	0
18	Node42	2	internal://	InData	0	0	0	0
18	Node42	2	internal://	OutData	0	0	0	0
